,구별,날짜,강수량,1시간최다강수량,사망자수,중상자수,경상자수,부상신고자수,건수,강수여부,폭우여부1,폭우여부2,폭우여부종합
267,강남구,2018-09-26,0.0,0.0,0.0,4.0,7.0,0.0,7.0,0.0,0,0,0
268,강남구,2018-09-27,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0,0,0
269,강남구,2018-09-28,0.0,0.0,0.0,3.0,9.0,5.0,11.0,0.0,0,0,0
270,강남구,2018-09-29,0.0,0.0,0.0,6.0,16.0,1.0,15.0,0.0,0,0,0
271,강남구,2018-09-30,0.0,0.0,1.0,2.0,9.0,2.0,8.0,0.0,0,0,0
272,강남구,2018-10-01,0.0,0.0,0.0,2.0,14.0,0.0,9.0,0.0,0,0,0
273,강남구,2018-10-02,0.0,0.0,0.0,4.0,7.0,2.0,12.0,0.0,0,0,0
274,강남구,2018-10-03,0.0,0.0,0.0,3.0,12.0,0.0,11.0,0.0,0,0,0
275,강남구,2018-10-04,0.0,0.0,0.0,1.0,9.0,1.0,8.0,0.0,0,0,0
276,강남구,2018-10-05,42.5,10.5,0.0,6.0,20.0,3.0,18.0,1.0,0,0,0
277,강남구,2018-10-06,69.5,14.0,0.0,5.0,11.0,3.0,14.0,1.0,0,0,0
278,강남구,2018-10-07,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0,0,0
279,강남구,2018-10-08,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0,0,0
280,강남구,2018-10-09,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0,0,0
281,강남구,2018-10-10,4.0,4.0,0.0,1.0,12.0,0.0,11.0,1.0,0,0,0
282,강남구,2018-10-11,0.0,0.0,0.0,2.0,8.0,1.0,10.0,0.0,0,0,0
283,강남구,2018-10-12,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0,0,0
284,강남구,2018-10-13,0.0,0.0,0.0,2.0,22.0,1.0,14.0,0.0,0,0,0
285,강남구,2018-10-14,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,0,0,0
286,강남구,2018-10-15,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0,0,0
287,강남구,2018-10-16,0.0,0.0,0.0,6.0,8.0,1.0,10.0,0.0,0,0,0
288,강남구,2018-10-17,0.0,0.0,0.0,2.0,9.0,1.0,11.0,0.0,0,0,0
289,강남구,2018-10-18,0.0,0.0,0.0,2.0,12.0,3.0,13.0,0.0,0,0,0
290,강남구,2018-10-19,0.0,0.0,0.0,2.0,12.0,0.0,10.0,0.0,0,0,0
291,강남구,2018-10-20,0.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,0,0,0
292,강남구,2018-10-21,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0,0,0
293,강남구,2018-10-22,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0,0,0
294,강남구,2018-10-23,4.0,4.0,0.0,3.0,9.0,1.0,11.0,1.0,0,0,0
295,강남구,2018-10-24,0.0,0.0,0.0,3.0,15.0,1.0,11.0,0.0,0,0,0
296,강남구,2018-10-25,0.0,0.0,0.0,4.0,12.0,1.0,16.0,0.0,0,0,0
297,강남구,2018-10-26,8.5,4.5,0.0,4.0,13.0,4.0,14.0,1.0,0,0,0
298,강남구,2018-10-27,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,0,0,0
299,강남구,2018-10-28,5.5,2.5,0.0,0.0,13.0,0.0,7.0,1.0,0,0,0
300,강남구,2018-10-29,0.0,0.0,2.0,2.0,10.0,3.0,10.0,0.0,0,0,0
301,강남구,2018-10-30,0.0,0.0,0.0,5.0,10.0,1.0,14.0,0.0,0,0,0
302,강남구,2018-10-31,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0,0,0
303,강남구,2018-11-01,0.0,0.0,0.0,4.0,9.0,1.0,11.0,0.0,0,0,0
304,강남구,2018-11-02,0.0,0.0,0.0,1.0,12.0,0.0,10.0,0.0,0,0,0
305,강남구,2018-11-03,0.0,0.0,0.0,8.0,14.0,0.0,11.0,0.0,0,0,0
306,강남구,2018-11-04,0.0,0.0,0.0,3.0,10.0,0.0,9.0,0.0,0,0,0
307,강남구,2018-11-05,0.0,0.0,1.0,2.0,11.0,0.0,7.0,0.0,0,0,0
308,강남구,2018-11-06,0.0,0.0,0.0,4.0,7.0,1.0,8.0,0.0,0,0,0
309,강남구,2018-11-07,1.5,1.0,0.0,4.0,11.0,1.0,10.0,1.0,0,0,0
310,강남구,2018-11-08,64.5,10.0,0.0,5.0,13.0,1.0,14.0,1.0,0,0,0
311,강남구,2018-11-09,0.5,3.0,0.0,1.0,19.0,3.0,18.0,1.0,0,0,0
312,강남구,2018-11-10,0.0,0.0,0.0,0.0,10.0,1.0,6.0,0.0,0,0,0
313,강남구,2018-11-11,0.0,0.0,0.0,3.0,7.0,0.0,7.0,0.0,0,0,0
314,강남구,2018-11-12,0.0,0.0,0.0,1.0,21.0,3.0,13.0,0.0,0,0,0
315,강남구,2018-11-13,0.0,0.0,0.0,2.0,13.0,1.0,9.0,0.0,0,0,0
316,강남구,2018-11-14,0.0,0.0,1.0,3.0,8.0,2.0,12.0,0.0,0,0,0
317,강남구,2018-11-15,0.0,0.0,0.0,2.0,9.0,2.0,6.0,0.0,0,0,0
318,강남구,2018-11-16,0.0,0.0,0.0,2.0,11.0,0.0,11.0,0.0,0,0,0
319,강남구,2018-11-17,0.0,0.0,0.0,4.0,14.0,2.0,14.0,0.0,0,0,0
320,강남구,2018-11-18,0.0,0.0,0.0,2.0,13.0,0.0,9.0,0.0,0,0,0
321,강남구,2018-11-19,0.0,0.0,0.0,1.0,13.0,1.0,9.0,0.0,0,0,0
322,강남구,2018-11-20,0.0,0.0,0.0,4.0,18.0,11.0,10.0,0.0,0,0,0
323,강남구,2018-11-21,2.0,1.5,0.0,0.0,6.0,1.0,5.0,1.0,0,0,0
324,강남구,2018-11-22,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0,0,0
325,강남구,2018-11-23,0.0,0.0,0.0,4.0,22.0,2.0,21.0,0.0,0,0,0
326,강남구,2018-11-24,11.0,5.0,0.0,5.0,6.0,0.0,7.0,1.0,0,0,0
327,강남구,2018-11-25,0.0,0.0,0.0,2.0,10.0,1.0,9.0,0.0,0,0,0
328,강남구,2018-11-26,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0,0,0
329,강남구,2018-11-27,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0,0,0
330,강남구,2018-11-28,0.0,0.0,0.0,3.0,11.0,0.0,11.0,0.0,0,0,0
331,강남구,2018-11-29,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0,0,0
332,강남구,2018-11-30,0.0,0.0,0.0,2.0,11.0,1.0,11.0,0.0,0,0,0
333,강남구,2018-12-01,0.0,0.0,0.0,1.0,10.0,2.0,11.0,0.0,0,0,0
334,강남구,2018-12-02,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0,0,0
335,강남구,2018-12-03,8.5,3.5,0.0,0.0,5.0,4.0,5.0,1.0,0,0,0
336,강남구,2018-12-04,7.0,3.0,0.0,3.0,12.0,0.0,11.0,1.0,0,0,0
337,강남구,2018-12-05,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0,0,0
338,강남구,2018-12-06,0.0,0.0,0.0,0.0,13.0,3.0,14.0,0.0,0,0,0
339,강남구,2018-12-07,0.0,0.0,0.0,3.0,12.0,1.0,13.0,0.0,0,0,0
340,강남구,2018-12-08,0.0,0.0,1.0,1.0,7.0,0.0,7.0,0.0,0,0,0
341,강남구,2018-12-09,0.0,0.0,0.0,1.0,24.0,0.0,9.0,0.0,0,0,0
342,강남구,2018-12-10,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,0,0,0
343,강남구,2018-12-11,0.0,0.0,0.0,3.0,8.0,1.0,9.0,0.0,0,0,0
344,강남구,2018-12-12,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,0,0,0
345,강남구,2018-12-13,1.0,0.5,0.0,4.0,10.0,0.0,7.0,1.0,0,0,0
346,강남구,2018-12-14,0.0,0.0,0.0,1.0,8.0,1.0,9.0,0.0,0,0,0
347,강남구,2018-12-15,0.0,0.0,0.0,3.0,20.0,3.0,16.0,0.0,0,0,0
348,강남구,2018-12-16,0.0,0.0,0.0,7.0,8.0,0.0,7.0,0.0,0,0,0
349,강남구,2018-12-17,0.0,0.0,0.0,5.0,10.0,0.0,11.0,0.0,0,0,0
350,강남구,2018-12-18,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0,0,0
351,강남구,2018-12-19,0.0,0.0,0.0,0.0,14.0,1.0,11.0,0.0,0,0,0
352,강남구,2018-12-20,0.0,0.0,0.0,4.0,11.0,2.0,11.0,0.0,0,0,0
353,강남구,2018-12-21,0.0,0.0,1.0,4.0,16.0,2.0,16.0,0.0,0,0,0
354,강남구,2018-12-22,0.0,0.0,0.0,1.0,16.0,1.0,13.0,0.0,0,0,0
355,강남구,2018-12-23,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0,0,0
356,강남구,2018-12-24,0.0,0.0,0.0,1.0,10.0,0.0,7.0,0.0,0,0,0
357,강남구,2018-12-25,0.0,0.0,0.0,2.0,9.0,0.0,7.0,0.0,0,0,0
358,강남구,2018-12-26,0.0,0.0,0.0,3.0,17.0,3.0,15.0,0.0,0,0,0
359,강남구,2018-12-27,0.0,0.0,0.0,4.0,6.0,0.0,9.0,0.0,0,0,0
360,강남구,2018-12-28,0.0,0.0,0.0,1.0,10.0,0.0,11.0,0.0,0,0,0
361,강남구,2018-12-29,0.0,0.0,0.0,4.0,10.0,0.0,9.0,0.0,0,0,0
362,강남구,2018-12-30,0.0,0.0,0.0,0.0,19.0,6.0,8.0,0.0,0,0,0
363,강남구,2018-12-31,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,0,0,0
364,강남구,2019-01-01,0.0,0.0,0.0,2.0,7.0,0.0,6.0,0.0,0,0,0
365,강남구,2019-01-02,0.0,0.0,0.0,3.0,6.0,0.0,7.0,0.0,0,0,0
366,강남구,2019-01-03,0.0,0.0,0.0,3.0,16.0,1.0,11.0,0.0,0,0,0
367,강남구,2019-01-04,0.0,0.0,0.0,2.0,12.0,0.0,8.0,0.0,0,0,0
368,강남구,2019-01-05,0.0,0.0,0.0,3.0,13.0,6.0,11.0,0.0,0,0,0
369,강남구,2019-01-06,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0,0,0
370,강남구,2019-01-07,0.0,0.0,0.0,3.0,11.0,2.0,10.0,0.0,0,0,0
371,강남구,2019-01-08,0.0,0.0,0.0,4.0,14.0,1.0,14.0,0.0,0,0,0
372,강남구,2019-01-09,0.0,0.0,0.0,2.0,6.0,1.0,7.0,0.0,0,0,0
373,강남구,2019-01-10,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,0,0,0
374,강남구,2019-01-11,0.0,0.0,0.0,3.0,12.0,2.0,15.0,0.0,0,0,0
375,강남구,2019-01-12,0.0,0.0,0.0,2.0,11.0,1.0,8.0,0.0,0,0,0
376,강남구,2019-01-13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
377,강남구,2019-01-14,0.0,0.0,0.0,4.0,9.0,1.0,10.0,0.0,0,0,0
378,강남구,2019-01-15,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0,0,0
379,강남구,2019-01-16,0.0,0.0,1.0,2.0,15.0,0.0,15.0,0.0,0,0,0
380,강남구,2019-01-17,0.0,0.0,0.0,3.0,6.0,1.0,8.0,0.0,0,0,0
381,강남구,2019-01-18,0.0,0.0,0.0,1.0,13.0,1.0,6.0,0.0,0,0,0
382,강남구,2019-01-19,0.0,0.0,0.0,2.0,8.0,0.0,6.0,0.0,0,0,0
383,강남구,2019-01-20,0.0,0.0,0.0,3.0,6.0,1.0,7.0,0.0,0,0,0
384,강남구,2019-01-21,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0,0,0
385,강남구,2019-01-22,0.0,0.0,1.0,3.0,10.0,2.0,13.0,0.0,0,0,0
386,강남구,2019-01-23,0.0,0.0,0.0,0.0,13.0,5.0,12.0,0.0,0,0,0
387,강남구,2019-01-24,0.0,0.0,0.0,2.0,17.0,7.0,16.0,0.0,0,0,0
388,강남구,2019-01-25,0.0,0.0,0.0,1.0,21.0,0.0,17.0,0.0,0,0,0
389,강남구,2019-01-26,0.0,0.0,0.0,1.0,11.0,1.0,11.0,0.0,0,0,0
390,강남구,2019-01-27,0.0,0.0,0.0,1.0,9.0,2.0,7.0,0.0,0,0,0
391,강남구,2019-01-28,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,0,0,0
392,강남구,2019-01-29,0.0,0.0,0.0,2.0,8.0,2.0,9.0,0.0,0,0,0
393,강남구,2019-01-30,0.0,0.0,0.0,1.0,10.0,0.0,9.0,0.0,0,0,0
394,강남구,2019-01-31,0.0,0.0,0.0,6.0,8.0,3.0,4.0,0.0,0,0,0
395,강남구,2019-02-01,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0,0,0
396,강남구,2019-02-02,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,0,0,0
397,강남구,2019-02-03,21.0,3.0,0.0,0.0,13.0,1.0,4.0,1.0,0,0,0
398,강남구,2019-02-04,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0,0
399,강남구,2019-02-05,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0,0,0
400,강남구,2019-02-06,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0
401,강남구,2019-02-07,0.0,0.0,0.0,2.0,7.0,1.0,8.0,0.0,0,0,0
402,강남구,2019-02-08,0.0,0.0,0.0,2.0,10.0,1.0,8.0,0.0,0,0,0
403,강남구,2019-02-09,0.0,0.0,0.0,1.0,9.0,3.0,8.0,0.0,0,0,0
404,강남구,2019-02-10,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0,0,0
405,강남구,2019-02-11,0.0,0.0,0.0,0.0,17.0,3.0,11.0,0.0,0,0,0
406,강남구,2019-02-12,0.0,0.0,2.0,6.0,6.0,1.0,13.0,0.0,0,0,0
407,강남구,2019-02-13,0.0,0.0,1.0,4.0,10.0,1.0,10.0,0.0,0,0,0
408,강남구,2019-02-14,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.0,0,0,0
409,강남구,2019-02-15,0.5,0.5,0.0,2.0,12.0,0.0,10.0,1.0,0,0,0
410,강남구,2019-02-16,0.0,0.0,0.0,1.0,19.0,1.0,13.0,0.0,0,0,0
411,강남구,2019-02-17,0.0,0.0,0.0,2.0,10.0,0.0,7.0,0.0,0,0,0
412,강남구,2019-02-18,0.0,0.0,0.0,1.0,4.0,2.0,7.0,0.0,0,0,0
413,강남구,2019-02-19,4.5,1.5,0.0,1.0,9.0,1.0,9.0,1.0,0,0,0
414,강남구,2019-02-20,0.0,0.0,0.0,1.0,10.0,1.0,11.0,0.0,0,0,0
415,강남구,2019-02-21,0.0,0.0,0.0,3.0,19.0,0.0,12.0,0.0,0,0,0
416,강남구,2019-02-22,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0,0,0
417,강남구,2019-02-23,0.0,0.0,0.0,4.0,13.0,2.0,12.0,0.0,0,0,0
418,강남구,2019-02-24,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,0,0,0
419,강남구,2019-02-25,0.0,0.0,0.0,3.0,12.0,1.0,11.0,0.0,0,0,0
420,강남구,2019-02-26,0.0,0.0,0.0,3.0,8.0,0.0,11.0,0.0,0,0,0
421,강남구,2019-02-27,0.0,0.0,0.0,2.0,5.0,1.0,8.0,0.0,0,0,0
422,강남구,2019-02-28,0.0,0.0,0.0,4.0,9.0,0.0,11.0,0.0,0,0,0
423,강남구,2019-03-01,0.0,0.0,0.0,3.0,8.0,0.0,7.0,0.0,0,0,0
424,강남구,2019-03-02,0.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,0,0,0
425,강남구,2019-03-03,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0,0,0
426,강남구,2019-03-04,0.0,0.0,0.0,5.0,6.0,0.0,9.0,0.0,0,0,0
427,강남구,2019-03-05,0.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,0,0,0
428,강남구,2019-03-06,0.0,0.0,0.0,2.0,12.0,2.0,12.0,0.0,0,0,0
429,강남구,2019-03-07,0.0,0.0,0.0,2.0,10.0,1.0,9.0,0.0,0,0,0
430,강남구,2019-03-08,0.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0,0,0
431,강남구,2019-03-09,0.0,0.0,0.0,2.0,5.0,0.0,6.0,0.0,0,0,0
432,강남구,2019-03-10,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0,0,0
433,강남구,2019-03-11,0.0,0.0,0.0,2.0,11.0,2.0,13.0,0.0,0,0,0
434,강남구,2019-03-12,0.0,0.0,0.0,1.0,18.0,0.0,12.0,0.0,0,0,0
435,강남구,2019-03-13,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0,0,0
436,강남구,2019-03-14,0.0,0.0,0.0,2.0,10.0,0.0,8.0,0.0,0,0,0
437,강남구,2019-03-15,7.0,3.5,0.0,2.0,12.0,1.0,11.0,1.0,0,0,0
438,강남구,2019-03-16,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0,0,0
439,강남구,2019-03-17,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,0,0,0
440,강남구,2019-03-18,0.0,0.0,0.0,4.0,7.0,0.0,9.0,0.0,0,0,0
441,강남구,2019-03-19,0.0,0.0,0.0,1.0,10.0,1.0,8.0,0.0,0,0,0
442,강남구,2019-03-20,19.5,4.5,0.0,4.0,12.0,0.0,11.0,1.0,0,0,0
443,강남구,2019-03-21,4.0,1.5,1.0,6.0,17.0,2.0,16.0,1.0,0,0,0
444,강남구,2019-03-22,0.0,0.0,0.0,1.0,12.0,0.0,9.0,0.0,0,0,0
445,강남구,2019-03-23,3.0,2.5,0.0,2.0,11.0,0.0,10.0,1.0,0,0,0
446,강남구,2019-03-24,0.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,0,0,0
447,강남구,2019-03-25,0.0,0.0,0.0,3.0,13.0,1.0,11.0,0.0,0,0,0
448,강남구,2019-03-26,0.0,0.0,0.0,3.0,14.0,1.0,12.0,0.0,0,0,0
449,강남구,2019-03-27,0.0,0.0,1.0,1.0,12.0,1.0,10.0,0.0,0,0,0
450,강남구,2019-03-28,0.0,0.0,0.0,3.0,8.0,2.0,7.0,0.0,0,0,0
451,강남구,2019-03-29,0.0,0.0,0.0,1.0,14.0,1.0,13.0,0.0,0,0,0
452,강남구,2019-03-30,3.0,1.5,0.0,2.0,6.0,3.0,9.0,1.0,0,0,0
453,강남구,2019-03-31,0.0,0.0,0.0,4.0,18.0,0.0,11.0,0.0,0,0,0
454,강남구,2019-04-01,0.0,0.0,0.0,2.0,17.0,1.0,14.0,0.0,0,0,0
455,강남구,2019-04-02,0.0,0.0,0.0,2.0,14.0,2.0,15.0,0.0,0,0,0
456,강남구,2019-04-03,0.0,0.0,0.0,2.0,9.0,2.0,11.0,0.0,0,0,0
457,강남구,2019-04-04,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0,0,0
458,강남구,2019-04-05,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0,0,0
459,강남구,2019-04-06,0.0,0.0,0.0,1.0,20.0,3.0,17.0,0.0,0,0,0
460,강남구,2019-04-07,0.0,0.0,0.0,4.0,6.0,2.0,9.0,0.0,0,0,0
461,강남구,2019-04-08,0.0,0.0,0.0,4.0,12.0,0.0,14.0,0.0,0,0,0
462,강남구,2019-04-09,20.0,5.5,0.0,1.0,5.0,0.0,6.0,1.0,0,0,0
463,강남구,2019-04-10,4.0,2.0,0.0,2.0,7.0,3.0,10.0,1.0,0,0,0
464,강남구,2019-04-11,0.0,0.0,0.0,5.0,18.0,1.0,19.0,0.0,0,0,0
465,강남구,2019-04-12,0.0,0.0,0.0,3.0,11.0,1.0,13.0,0.0,0,0,0
466,강남구,2019-04-13,0.0,0.0,0.0,2.0,17.0,1.0,13.0,0.0,0,0,0
467,강남구,2019-04-14,1.5,1.0,0.0,0.0,6.0,0.0,5.0,1.0,0,0,0
468,강남구,2019-04-15,0.0,0.0,0.0,3.0,7.0,0.0,9.0,0.0,0,0,0
469,강남구,2019-04-16,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0,0,0
470,강남구,2019-04-17,0.0,0.0,0.0,3.0,8.0,1.0,10.0,0.0,0,0,0
471,강남구,2019-04-18,0.0,0.0,0.0,2.0,7.0,1.0,8.0,0.0,0,0,0
472,강남구,2019-04-19,0.0,0.0,0.0,6.0,15.0,2.0,15.0,0.0,0,0,0
473,강남구,2019-04-20,0.0,0.0,0.0,2.0,12.0,1.0,10.0,0.0,0,0,0
474,강남구,2019-04-21,0.5,0.5,0.0,3.0,7.0,1.0,7.0,1.0,0,0,0
475,강남구,2019-04-22,0.0,0.0,0.0,4.0,8.0,3.0,11.0,0.0,0,0,0
476,강남구,2019-04-23,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0,0,0
477,강남구,2019-04-24,6.5,3.0,0.0,1.0,15.0,0.0,10.0,1.0,0,0,0
478,강남구,2019-04-25,11.0,2.5,0.0,4.0,8.0,5.0,12.0,1.0,0,0,0
479,강남구,2019-04-26,4.0,1.5,0.0,1.0,7.0,0.0,7.0,1.0,0,0,0
480,강남구,2019-04-27,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,0,0,0
481,강남구,2019-04-28,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0,0,0
482,강남구,2019-04-29,0.0,0.0,0.0,0.0,8.0,3.0,9.0,0.0,0,0,0
483,강남구,2019-04-30,0.0,0.0,0.0,1.0,8.0,0.0,7.0,0.0,0,0,0
484,강남구,2019-05-01,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0,0,0
485,강남구,2019-05-02,0.0,0.0,0.0,7.0,13.0,0.0,11.0,0.0,0,0,0
486,강남구,2019-05-03,0.0,0.0,0.0,3.0,11.0,2.0,15.0,0.0,0,0,0
487,강남구,2019-05-04,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0
488,강남구,2019-05-05,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0,0,0
489,강남구,2019-05-06,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0,0
490,강남구,2019-05-07,0.0,0.0,0.0,4.0,12.0,2.0,11.0,0.0,0,0,0
491,강남구,2019-05-08,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0,0,0
492,강남구,2019-05-09,0.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0,0,0
493,강남구,2019-05-10,0.0,0.0,0.0,7.0,14.0,2.0,16.0,0.0,0,0,0
494,강남구,2019-05-11,0.0,0.0,0.0,4.0,45.0,9.0,17.0,0.0,0,0,0
495,강남구,2019-05-12,0.0,0.0,0.0,1.0,8.0,2.0,8.0,0.0,0,0,0
496,강남구,2019-05-13,0.0,0.0,0.0,1.0,9.0,1.0,9.0,0.0,0,0,0
497,강남구,2019-05-14,0.0,0.0,0.0,2.0,12.0,3.0,12.0,0.0,0,0,0
498,강남구,2019-05-15,0.0,0.0,0.0,1.0,12.0,0.0,12.0,0.0,0,0,0
499,강남구,2019-05-16,0.0,0.0,0.0,5.0,4.0,3.0,10.0,0.0,0,0,0
500,강남구,2019-05-17,0.0,0.0,0.0,1.0,16.0,1.0,13.0,0.0,0,0,0
501,강남구,2019-05-18,0.0,0.0,0.0,3.0,17.0,1.0,7.0,0.0,0,0,0
502,강남구,2019-05-19,15.5,2.5,0.0,2.0,11.0,2.0,10.0,1.0,0,0,0
503,강남구,2019-05-20,4.5,3.0,0.0,1.0,14.0,1.0,11.0,1.0,0,0,0
504,강남구,2019-05-21,0.0,0.0,0.0,4.0,14.0,0.0,11.0,0.0,0,0,0
505,강남구,2019-05-22,0.0,0.0,0.0,3.0,7.0,3.0,10.0,0.0,0,0,0
506,강남구,2019-05-23,0.0,0.0,0.0,1.0,15.0,0.0,14.0,0.0,0,0,0
507,강남구,2019-05-24,0.0,0.0,0.0,7.0,6.0,3.0,12.0,0.0,0,0,0
508,강남구,2019-05-25,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0,0,0
509,강남구,2019-05-26,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0,0,0
510,강남구,2019-05-27,4.5,1.5,0.0,2.0,10.0,0.0,10.0,1.0,0,0,0
511,강남구,2019-05-28,0.0,0.0,0.0,2.0,11.0,3.0,14.0,0.0,0,0,0
512,강남구,2019-05-29,0.0,0.0,0.0,5.0,12.0,2.0,11.0,0.0,0,0,0
513,강남구,2019-05-30,0.0,0.0,0.0,2.0,12.0,3.0,12.0,0.0,0,0,0
514,강남구,2019-05-31,0.0,0.0,0.0,3.0,20.0,3.0,18.0,0.0,0,0,0
515,강남구,2019-06-01,0.0,0.0,1.0,1.0,9.0,1.0,9.0,0.0,0,0,0
516,강남구,2019-06-02,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0,0,0
517,강남구,2019-06-03,0.0,0.0,0.0,3.0,14.0,0.0,12.0,0.0,0,0,0
518,강남구,2019-06-04,0.0,0.0,0.0,2.0,13.0,1.0,13.0,0.0,0,0,0
519,강남구,2019-06-05,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0,0,0
520,강남구,2019-06-06,5.5,2.0,0.0,1.0,8.0,0.0,8.0,1.0,0,0,0
521,강남구,2019-06-07,40.0,13.0,0.0,6.0,18.0,2.0,18.0,1.0,0,0,0
522,강남구,2019-06-08,0.0,0.0,0.0,0.0,17.0,1.0,11.0,0.0,0,0,0
523,강남구,2019-06-09,0.0,0.0,0.0,1.0,7.0,1.0,8.0,0.0,0,0,0
524,강남구,2019-06-10,7.5,4.0,0.0,5.0,7.0,0.0,9.0,1.0,0,0,0
525,강남구,2019-06-11,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0,0,0
526,강남구,2019-06-12,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
527,강남구,2019-06-13,0.0,0.0,0.0,4.0,14.0,2.0,13.0,0.0,0,0,0
528,강남구,2019-06-14,0.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,0,0,0
529,강남구,2019-06-15,5.5,5.5,0.0,6.0,15.0,5.0,15.0,1.0,0,0,0
530,강남구,2019-06-16,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,0,0,0
531,강남구,2019-06-17,0.0,0.0,0.0,4.0,14.0,3.0,16.0,0.0,0,0,0
532,강남구,2019-06-18,10.0,5.5,0.0,1.0,8.0,0.0,6.0,1.0,0,0,0
533,강남구,2019-06-19,0.0,0.0,0.0,6.0,13.0,4.0,13.0,0.0,0,0,0
534,강남구,2019-06-20,0.0,0.0,0.0,1.0,10.0,2.0,10.0,0.0,0,0,0
535,강남구,2019-06-21,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,0,0,0
536,강남구,2019-06-22,0.0,0.0,0.0,3.0,26.0,1.0,14.0,0.0,0,0,0
537,강남구,2019-06-23,0.0,0.0,0.0,2.0,9.0,1.0,6.0,0.0,0,0,0
538,강남구,2019-06-24,0.0,0.0,0.0,1.0,11.0,0.0,7.0,0.0,0,0,0
539,강남구,2019-06-25,0.0,0.0,0.0,1.0,9.0,2.0,12.0,0.0,0,0,0
