,가게링크,가게이름,가게주소,구 이름,별점
1500,https://place.map.kakao.com/17249029,파리바게뜨 카페미아역점,서울 강북구 도봉로 178,강북구,2.2
1501,https://place.map.kakao.com/1946523185,차우린해물짬뽕 번동점,서울 강북구 삼양로 486,강북구,3.7
1502,https://place.map.kakao.com/16978378,광고팔복도가니탕 강동점,경기 하남시 서하남로 24,강동구,3.5
1503,https://place.map.kakao.com/26600669,광고양진말웅골,서울 강동구 강동대로53길 18 진스빌딩 2층,강동구,4.2
1504,https://place.map.kakao.com/630064388,스윗솔트,서울 강동구 상암로 286,강동구,4.5
1505,https://place.map.kakao.com/565792969,갓잇 올림픽공원점,서울 강동구 성안로 14,강동구,3.8
1506,https://place.map.kakao.com/18310200,백년화편,서울 강동구 양재대로81길 18,강동구,4.4
1507,https://place.map.kakao.com/12444560,차이나린찐,서울 강동구 강동대로 217 인텍스파크뷰 1층,강동구,2.4
1508,https://place.map.kakao.com/17089854,긴자 올림픽공원점,서울 강동구 강동대로 223,강동구,3.2
1509,https://place.map.kakao.com/1319161148,브랜뉴하이몬드,"서울 강동구 천호옛14길 11 1,2층",강동구,2.9
1510,https://place.map.kakao.com/26941287,스테이지28,서울 강동구 아리수로61길 105 1층,강동구,3.6
1511,https://place.map.kakao.com/603985516,로니로티 천호점,서울 강동구 천호대로 1027 2층,강동구,3.8
1512,https://place.map.kakao.com/1010304045,이한진숙성회,서울 강동구 구천면로 247-1 2층,강동구,4.3
1513,https://place.map.kakao.com/291477942,강동반상,서울 강동구 상일로6길 39 강동타워 지하1층,강동구,2.8
1514,https://place.map.kakao.com/19567420,풍년상회쪽갈비,서울 강동구 천호옛14길 23-6,강동구,4.4
1515,https://place.map.kakao.com/820702545,온전히,서울 강동구 천호대로176길 10 상미빌딩 1층,강동구,3.9
1516,https://place.map.kakao.com/26874549,더식당,서울 강동구 천호대로157길 24 2층,강동구,4.2
1517,https://place.map.kakao.com/19163279,커피몽타주,서울 강동구 올림픽로48길 23-12 1층,강동구,4.1
1518,https://place.map.kakao.com/10751299,인정원월남쌈 본점,서울 강동구 천호대로 1158 1층,강동구,2.9
1519,https://place.map.kakao.com/26514893,족발선생,서울 강동구 올림픽로70길 51-6,강동구,4.5
1520,https://place.map.kakao.com/21401480,신흥정육식당,서울 강동구 양재대로89길 16,강동구,3.3
1521,https://place.map.kakao.com/16906476,수라연,서울 강동구 강동대로 143-64 태창타워 2층,강동구,2.2
1522,https://place.map.kakao.com/2144775169,데카망,서울 강동구 천호옛14길 35 1층 101호,강동구,4.3
1523,https://place.map.kakao.com/8313639,버섯잔치집,서울 강동구 성내로 52,강동구,3.9
1524,https://place.map.kakao.com/622634747,미드데이썬,서울 강동구 양재대로91나길 55,강동구,4.1
1525,https://place.map.kakao.com/1454675654,꼼떼바베큐 둔촌본점,서울 강동구 동남로51길 9 1층,강동구,
1526,https://place.map.kakao.com/26421333,오늘손칼국수&찜 강동본점,서울 강동구 풍성로 206,강동구,3.8
1527,https://place.map.kakao.com/1699738382,페더커피,서울 강동구 진황도로 123 1층 101호,강동구,4.9
1528,https://place.map.kakao.com/690111505,이탄집 길동점,"서울 강동구 양재대로111길 15 115, 116호",강동구,3.4
1529,https://place.map.kakao.com/13561834,푸지미곱창,서울 강동구 천호옛14길 23,강동구,3.9
1530,https://place.map.kakao.com/26965781,안녕식당,서울 강동구 천호대로159길 53,강동구,3.0
1531,https://place.map.kakao.com/1848377668,메이탄 길동점,서울 강동구 천호대로 1125 2층,강동구,3.9
1532,https://place.map.kakao.com/16850425,고급아바이순대,서울 강동구 진황도로 127,강동구,3.0
1533,https://place.map.kakao.com/8209858,길조,서울 강동구 천호대로 1173,강동구,3.4
1534,https://place.map.kakao.com/26350740,양도령숯불민물장어 본점,서울 강동구 양재대로 1521,강동구,3.0
1535,https://place.map.kakao.com/16764801,으뜸회,서울 강동구 양재대로122가길 39 1층,강동구,3.4
1536,https://place.map.kakao.com/21552105,스타시티서울,서울 강동구 구천면로 140,강동구,4.0
1537,https://place.map.kakao.com/780872492,평상시,서울 강동구 고덕로20길 26 1층 101호,강동구,3.9
1538,https://place.map.kakao.com/1409654920,봉래면옥,서울 강동구 명일로 200-16,강동구,4.2
1539,https://place.map.kakao.com/194161963,하다식당,서울 강동구 양재대로124길 29,강동구,4.7
1540,https://place.map.kakao.com/889697758,쭈꾸미도사 천호점,서울 강동구 천호대로158길 9 1층,강동구,4.4
1541,https://place.map.kakao.com/9152646,세꼬시,서울 강동구 양재대로 1427,강동구,4.9
1542,https://place.map.kakao.com/26614262,시집,서울 강동구 천호대로158길 15-8,강동구,4.4
1543,https://place.map.kakao.com/20433664,씨푸드박스 천호본점,서울 강동구 구천면로 149 1층,강동구,4.0
1544,https://place.map.kakao.com/16794319,숯불돼지갈비마포집,서울 강동구 천호옛14길 16,강동구,4.2
1545,https://place.map.kakao.com/167078299,멘야세븐,서울 강동구 양재대로112길 45,강동구,3.7
1546,https://place.map.kakao.com/2073098795,솜솜베이커리,서울 강동구 암사1가길 37 1층,강동구,3.5
1547,https://place.map.kakao.com/1863765423,송하정스시,서울 강동구 상일로 39-8 1층,강동구,4.1
1548,https://place.map.kakao.com/448338392,성내동커피집 온온,서울 강동구 성내로18길 34 1층,강동구,4.5
1549,https://place.map.kakao.com/1880082105,숟가락반상 마실 강동점,서울 강동구 동남로73길 31 한국4H회관 2층,강동구,2.5
1550,https://place.map.kakao.com/11641919,아키노유키 본점,서울 강동구 올림픽로70길 50-7,강동구,3.5
1551,https://place.map.kakao.com/26300264,에이컷스테이크 올림픽공원점,서울 강동구 강동대로 187 파크뷰캐슬 2층,강동구,3.4
1552,https://place.map.kakao.com/7984381,아웃백스테이크하우스 천호점,서울 강동구 올림픽로 660 지하1층,강동구,4.3
1553,https://place.map.kakao.com/521824265,와고참숯갈비,서울 강동구 올림픽로70길 47-7,강동구,4.9
1554,https://place.map.kakao.com/1121065017,킹콩파스타,서울 강동구 진황도로47길 67 1층,강동구,4.2
1555,https://place.map.kakao.com/7994103,천호동엄마손만두,서울 강동구 올림픽로 683 명화빌딩 1층 101호,강동구,3.6
1556,https://place.map.kakao.com/402393496,키읔피읖,"서울 강동구 진황도로 6 1,2층",강동구,4.3
1557,https://place.map.kakao.com/27561045,서초면옥 천호본점,서울 강동구 올림픽로 728,강동구,2.7
1558,https://place.map.kakao.com/335645383,지리산왕재봉흑돼지 암사점,서울 강동구 상암로 26 1층,강동구,4.1
1559,https://place.map.kakao.com/1354198789,펠어커피 강동점,서울 강동구 천호옛14길 23-12 1층,강동구,4.5
1560,https://place.map.kakao.com/17026261,송월냉면,서울 강동구 구천면로29길 26,강동구,3.8
1561,https://place.map.kakao.com/8170423,황도바지락칼국수,서울 강동구 천호대로 1256,강동구,2.9
1562,https://place.map.kakao.com/1203023377,풍촌코다리네 본점,서울 강동구 올림픽로 763,강동구,4.0
1563,https://place.map.kakao.com/21627241,명일원조닭발,서울 강동구 상암로47길 86,강동구,4.2
1564,https://place.map.kakao.com/22614403,예가족발,서울 강동구 양재대로 1424,강동구,4.4
1565,https://place.map.kakao.com/777659587,스시혼,서울 강동구 구천면로 424 명일메가타운 1층 116호,강동구,4.1
1566,https://place.map.kakao.com/28585679,피콜로,서울 강동구 천호대로168가길 51 1층,강동구,4.3
1567,https://place.map.kakao.com/14601819,산수고원,서울 강동구 동남로 588,강동구,2.3
1568,https://place.map.kakao.com/728189450,강동해물찜해천탕,"서울 강동구 양재대로 1416 1,2층",강동구,2.8
1569,https://place.map.kakao.com/8165290,화진포막국수 강동구청점,서울 강동구 성내로10길 12,강동구,3.4
1570,https://place.map.kakao.com/24829560,등갈비달인 천호본점,서울 강동구 천호대로158길 25,강동구,3.6
1571,https://place.map.kakao.com/1415409158,오징어참치,서울 강동구 구천면로 246 1층,강동구,4.2
1572,https://place.map.kakao.com/1633908485,블랑디저트카페,서울 강동구 양재대로145길 6 2층,강동구,4.7
1573,https://place.map.kakao.com/8979460,몽땅족발,서울 강동구 구천면로24길 20-16,강동구,2.6
1574,https://place.map.kakao.com/295549859,골드참치,서울 강동구 양재대로 1500,강동구,4.2
1575,https://place.map.kakao.com/1157512151,해왕조개전문 둔촌점,서울 강동구 풍성로56길 39,강동구,4.6
1576,https://place.map.kakao.com/8177529,고모네 원조콩탕북어탕,서울 강동구 풍성로57길 13,강동구,4.1
1577,https://place.map.kakao.com/19632579,부리나케,서울 강동구 풍성로 105 1층,강동구,4.4
1578,https://place.map.kakao.com/577670174,진미한우곱창,서울 강동구 천중로40길 50 101호,강동구,3.7
1579,https://place.map.kakao.com/379592611,감동정육식당,서울 강동구 천호동 557 1층,강동구,3.7
1580,https://place.map.kakao.com/11807034,셀프하우스,서울 강동구 올림픽로 572 코오롱2차아파트상가 107호,강동구,2.9
1581,https://place.map.kakao.com/1691793276,소담촌 강동역점,서울 강동구 천호대로 1092 에스케이허브진 2층,강동구,3.6
1582,https://place.map.kakao.com/1374376850,꿀꿀진순대국,서울 강동구 양재대로103길 70 1층,강동구,4.5
1583,https://place.map.kakao.com/1011094918,채스우드커피,서울 강동구 성안로 42 1층,강동구,4.2
1584,https://place.map.kakao.com/1171056769,테라로사 길동점,서울 강동구 천호대로 1221 길동채움 2층,강동구,3.7
1585,https://place.map.kakao.com/8116732,최냉면,서울 강동구 천호옛8길 34,강동구,3.4
1586,https://place.map.kakao.com/1749237991,황실짜장 광진교4호점,서울 강동구 올림픽로 688 1층,강동구,3.8
1587,https://place.map.kakao.com/241271172,강동호치민,서울 강동구 천호대로 1089 강동헤르셔 B47호,강동구,3.5
1588,https://place.map.kakao.com/386780925,짬뽕지존 길동점,서울 강동구 양재대로 1450 1층,강동구,2.2
1589,https://place.map.kakao.com/13306668,해중천반점 천호동점,서울 강동구 천호대로158길 36-6,강동구,2.8
1590,https://place.map.kakao.com/13023423,한국식왕돈까스1980 천호본점,서울 강동구 올림픽로 737,강동구,2.8
1591,https://place.map.kakao.com/19660895,길동우동 길동본점,서울 강동구 천호대로 1135,강동구,2.7
1592,https://place.map.kakao.com/24018371,풀팬,서울 강동구 올림픽로 660,강동구,3.1
1593,https://place.map.kakao.com/479142616,주양명가돈까스 명일본점,서울 강동구 동남로73길 26,강동구,1.8
1594,https://place.map.kakao.com/1199367860,봄플레이트,서울 강동구 천호대로182길 26 1층,강동구,4.4
1595,https://place.map.kakao.com/19272723,스시야미 천호본점,"서울 강동구 진황도로 4-9 1, 2층",강동구,2.7
1596,https://place.map.kakao.com/433820561,주양두리돈까스 암사직영점,서울 강동구 고덕로 89 2층,강동구,2.7
1597,https://place.map.kakao.com/955480522,쭈꾸쭈꾸쭈꾸미 본점,서울 강동구 천호옛길 98,강동구,2.7
1598,https://place.map.kakao.com/8355582,마드레,서울 강동구 동남로 710,강동구,3.7
1599,https://place.map.kakao.com/1078983337,육대쌈 암사점,서울 강동구 고덕로 104,강동구,2.8
1600,https://place.map.kakao.com/41846220,분더버거,서울 강동구 천호대로168가길 57 102호,강동구,4.5
1601,https://place.map.kakao.com/21298312,블랑제리11-17,서울 강동구 올림픽로 624 1층,강동구,3.2
1602,https://place.map.kakao.com/9583980,함경면옥,서울 강동구 강동대로 215 1층,강동구,3.5
1603,https://place.map.kakao.com/14829724,분홍다이닝,서울 강동구 천호대로157길 18 원앙빌딩 3층,강동구,4.0
1604,https://place.map.kakao.com/16591086,군산식당,서울 강동구 진황도로 32,강동구,4.4
1605,https://place.map.kakao.com/1703214806,얌얌카츠,서울 강동구 천호옛14길 22 1층,강동구,4.5
1606,https://place.map.kakao.com/1593873220,백제추어탕,서울 강동구 양재대로 1406,강동구,2.8
1607,https://place.map.kakao.com/10035983,평양만두집,서울 강동구 성내로 14,강동구,3.9
1608,https://place.map.kakao.com/8013932,왕대포,서울 강동구 구천면로 140 6층,강동구,2.6
1609,https://place.map.kakao.com/27336044,맥도날드 서울둔촌DT점,서울 강동구 양재대로 1382,강동구,3.0
1610,https://place.map.kakao.com/16847392,숯불돼지갈비마포집,서울 강동구 상암로 200 1층,강동구,3.4
1611,https://place.map.kakao.com/8074678,주문진,서울 강동구 성안로3길 27 1층,강동구,3.7
1612,https://place.map.kakao.com/2132269092,앙상블,서울 강동구 양재대로147길 5 2층,강동구,4.7
1613,https://place.map.kakao.com/1855050614,청해진,서울 강동구 강동대로 187,강동구,4.0
1614,https://place.map.kakao.com/1852769490,종로곱창,서울 강동구 올림픽로62길 40 1층,강동구,4.5
1615,https://place.map.kakao.com/1749096990,스타벅스 강동암사DT,서울 강동구 고덕로 43,강동구,3.1
1616,https://place.map.kakao.com/20598679,하에레츠,서울 강동구 암사길 27,강동구,3.7
1617,https://place.map.kakao.com/472924403,육돈식당,서울 강동구 양재대로 1459 대진빌딩 1층,강동구,3.5
1618,https://place.map.kakao.com/23713065,작은깡통,서울 강동구 양재대로124길 47,강동구,3.6
1619,https://place.map.kakao.com/1758178236,천호누룽지통닭구이 성내점,서울 강동구 천호옛14길 35,강동구,3.9
1620,https://place.map.kakao.com/1230796061,근초밥,서울 강동구 올림픽로 538 1층,강동구,2.9
1621,https://place.map.kakao.com/26925107,스타벅스 천호로데오점,서울 강동구 천호대로 1037,강동구,3.8
1622,https://place.map.kakao.com/1980850673,연풍민락 천호점,서울 강동구 천호대로157길 18 원방빌딩 2층 201호,강동구,4.3
1623,https://place.map.kakao.com/26813219,함흥본가면옥 길동사거리점,서울 강동구 양재대로 1428,강동구,3.2
1624,https://place.map.kakao.com/735973978,파트원나이스,서울 강동구 올림픽로89길 29,강동구,4.7
1625,https://place.map.kakao.com/1474716854,초밥의신부타 천호점,서울 강동구 천호대로155길 11,강동구,3.3
1626,https://place.map.kakao.com/16376753,다람,서울 강동구 양재대로85길 29,강동구,3.1
1627,https://place.map.kakao.com/27316244,맥도날드 굽은다리역DT점,서울 강동구 양재대로 1587,강동구,2.4
